tax_id,sample-15,sample-23,sample-10,sample-5,sample-85,sample-6,sample-81,sample-3,sample-86,sample-80,sample-84,sample-25,sample-87,sample-13,sample-1,sample-16,sample-9,sample-26,sample-11,sample-91,sample-82,sample-4,sample-7,sample-12,sample-21,sample-18,sample-27,sample-20,sample-32,sample-22,sample-14,Kingdom,Phylum,Class,Order,Family,Genus,Species
KM244845.1.1500,2.04638472032742,12.6138752627891,2.34741784037559,3.79867046533713,1.73611111111111,4.4543429844098,3.48027842227378,3.2520325203252,1.56739811912226,0,0.930232558139535,14.5560407569141,5.27549824150059,22.5140712945591,2.05338809034908,7.01083492670491,8.42105263157896,2.79524807826695,3.19693094629156,32.8638497652582,0,2.30237912509593,7.30816077953716,2.06896551724138,0.659195781147001,4.80384307445957,1.77619893428064,0,1.31406044678055,1.26582278481013,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae 1,Clostridium sensu stricto 1,uncultured Clostridium sp.
GQ396930.1.1498,1.36425648021828,1.40154169586545,0,0,4.62962962962963,0,2.32018561484919,0,1.56739811912226,1.05485232067511,3.72093023255814,4.36681222707424,0,0,0,0,0,0,0.639386189258312,0,0.674308833445718,0,2.43605359317905,0,0,0.800640512409928,0,0,2.62812089356111,0,0,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Intrasporangiaceae,uncultured,uncultured bacterium
ARBN01000051.64.1564,0.682128240109141,0.700770847932726,0,0.474833808167142,0.578703703703704,0,1.16009280742459,0,7.05329153605016,3.16455696202532,0,0,1.17233294255569,0,0,0,0,1.39762403913347,1.91815856777494,0,0,0.767459708365311,0,0,0,0,0,0,0,3.79746835443038,0,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cytophagaceae,Cytophaga,Cytophaga aurantiaca DSM 3654
KJ454283.1.1481,0.682128240109141,4.90539593552908,0,3.32383665716999,1.73611111111111,2.2271714922049,23.2018561484919,3.2520325203252,0,11.6033755274262,0.930232558139535,2.91120815138283,10.5509964830012,0,0.684462696783026,0,0,1.39762403913347,0,3.12989045383412,7.4173971679029,3.83729854182656,0,0,7.25115359261701,0.800640512409928,0,0,2.62812089356111,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Paenalcaligenes,uncultured bacterium
AWSA01000105.81.1627,4.77489768076399,6.30693763139454,3.91236306729265,11.3960113960114,12.7314814814815,4.4543429844098,2.32018561484919,6.50406504065041,14.1065830721003,9.49367088607595,6.51162790697675,27.6564774381369,6.44783118405627,1.87617260787993,2.7378507871321,10.1975780752071,10.5263157894737,4.19287211740042,5.1150895140665,1.56494522691706,5.39447066756575,4.60475825019187,7.30816077953716,1.37931034482759,11.206328279499,0,1.77619893428064,2.58397932816538,6.57030223390276,6.32911392405064,3.07692307692308,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Intrasporangiaceae,Intrasporangium,Intrasporangium oryzae NRRL B-24470
LC028631.1.1521,0.682128240109141,0,0,0,0,1.11358574610245,0,0,0.783699059561129,0,0,0,0.586166471277843,0,2.7378507871321,3.82409177820268,0,0.698812019566737,0,0,0,0,0,0,0.659195781147001,0.800640512409928,0,0,0,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,uncultured,uncultured bacterium
FJ848385.1.1467,0,2.10231254379818,0,1.42450142450143,0,0,0,0,0,0,0.930232558139535,0,1.75849941383353,0,0,0,0,0.698812019566737,0,0,0,0,0,1.37931034482759,1.977587343441,0,0,0,1.31406044678055,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-010,uncultured bacterium
JQ977439.1.1427,1.36425648021828,2.10231254379818,2.34741784037559,4.27350427350427,4.62962962962963,1.11358574610245,1.16009280742459,0.813008130081301,2.35109717868339,0,4.65116279069768,1.45560407569141,1.75849941383353,3.75234521575985,0,1.91204588910134,2.10526315789474,0.698812019566737,1.27877237851662,0,1.34861766689144,0.767459708365311,0,0.689655172413793,3.295978905735,0,0,0,0,0,0,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Williamsia,Williamsia sp. Es28
EU776456.1.1284,0,0.700770847932726,0,1.89933523266857,0,0,0,0,0,0,0,1.45560407569141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.16795865633075,0,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-013,uncultured bacterium
CP000896.1203641.1205146,0.682128240109141,2.10231254379818,3.12989045383412,7.12250712250712,2.31481481481482,13.3630289532294,8.12064965197216,28.4552845528455,0,0,2.79069767441861,1.45560407569141,3.51699882766706,0,4.10677618069815,0,2.10526315789474,0.698812019566737,1.27877237851662,0,4.72016183412003,0,0,4.13793103448276,7.91034937376401,0.800640512409928,0,5.16795865633075,7.88436268068332,3.79746835443038,0,Bacteria,Tenericutes,Mollicutes,Acholeplasmatales,Acholeplasmataceae,Acholeplasma,Acholeplasma laidlawii PG-8A
JX898070.1.1542,54.5702592087313,287.316047652418,51.6431924882629,126.780626780627,87.3842592592593,386.41425389755,35.9628770301624,210.569105691057,36.0501567398119,98.1012658227849,106.976744186047,119.359534206696,165.88511137163,48.7804878048781,51.3347022587269,61.8228170809433,71.5789473684211,52.4109014675053,102.941176470588,35.9937402190924,48.5502360080917,61.3967766692249,49.9390986601706,44.1379310344828,61.3052076466711,27.2217774219376,8.88099467140321,82.687338501292,70.9592641261499,96.2025316455697,24.6153846153847,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,uncultured,uncultured bacterium
BBFT01000163.203.1709,0,1.40154169586545,0,0,4.05092592592593,0,3.48027842227378,0.813008130081301,1.56739811912226,6.32911392405064,3.72093023255814,0,3.51699882766706,0,0.684462696783026,0.637348629700446,2.10526315789474,2.09643605870021,2.55754475703325,0,0.674308833445718,0,1.21802679658953,0,0,0,0,0,0,0,0,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium fluoranthenivorans JCM 14741
AJ301839.1.1556,0,0,0,0,1.15740740740741,0,0,0,1.56739811912226,2.10970464135021,0,0,0,0,1.36892539356605,1.27469725940089,0,0,1.27877237851662,0,0,0.767459708365311,0,0,0,0,0,0,0,0,0,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus saccharolyticus subsp. saccharolyticus
GQ157859.1.1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37931034482759,0,0.800640512409928,0,0,0,0,43.0769230769232,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales vadinBB60 group,uncultured bacterium,
CXWL01003141.114212.115751,0,0,0,0.474833808167142,2.31481481481482,0,8.12064965197216,0,0,1.05485232067511,0,0,0.586166471277843,0,0.684462696783026,0,0,0,1.91815856777494,0,3.37154416722859,0,0,0,0,0,0,0,0,0,0,Bacteria,Verrucomicrobia,Verrucomicrobiae,Opitutales,Opitutaceae,Lacunisphaera,groundwater metagenome
AY854349.1.1558,0.682128240109141,4.90539593552908,7.82472613458529,3.32383665716999,1.15740740740741,1.11358574610245,1.16009280742459,0.813008130081301,0.783699059561129,0,0,0,1.17233294255569,3.75234521575985,9.58247775496236,2.54939451880179,0,2.79524807826695,0,3.12989045383412,2.69723533378287,3.06983883346124,1.21802679658953,4.82758620689655,9.22874093605801,3.20256204963971,3.55239786856128,1.29198966408269,0,1.26582278481013,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Saccharofermentans,uncultured bacterium
DQ394650.1.1508,0.682128240109141,4.20462508759636,2.34741784037559,0.949667616334283,0,0,0,0,0,0,0,4.36681222707424,0.586166471277843,7.50469043151971,1.36892539356605,2.54939451880179,0,0.698812019566737,0,0,0,3.06983883346124,1.21802679658953,0.689655172413793,0.659195781147001,1.60128102481986,1.77619893428064,2.58397932816538,3.94218134034166,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Family XIII,Mogibacterium,uncultured rumen bacterium
FPLS01032295.125.1620,0,0,0,0,0,0,4.64037122969838,0,1.56739811912226,2.10970464135021,0,2.91120815138283,1.17233294255569,0,0,1.27469725940089,0,0,0.639386189258312,0,0,0.767459708365311,0,0,0,0,0,0,0,0,0,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,metagenome
FJ670827.1.1387,4.77489768076399,19.6215837421163,10.9546165884194,8.54700854700855,13.3101851851852,34.521158129176,6.96055684454757,37.3983739837399,3.13479623824452,12.6582278481013,4.65116279069768,10.1892285298399,22.274325908558,1.87617260787993,2.7378507871321,7.01083492670491,0,2.09643605870021,7.67263427109975,15.6494522691706,6.74308833445718,15.3491941673062,3.65408038976858,3.44827586206897,5.27356624917601,0.800640512409928,1.77619893428064,11.6279069767442,1.31406044678055,18.9873417721519,6.15384615384616,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae 1,Proteiniclasticum,uncultured bacterium
GU476612.1.1506,0,0,0,0.474833808167142,1.15740740740741,0,2.32018561484919,0,0,2.10970464135021,1.86046511627907,0,19.9296600234467,0,0,0,0,0,0,0,4.04585300067431,0,0,0,0,0,0,0,0,0,0,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema 2,bacterium enrichment culture clone BBMC-12
EU474500.1.1366,3.4106412005457,2.10231254379818,0.782472613458529,2.37416904083571,1.73611111111111,0,0,2.4390243902439,0,1.05485232067511,0.930232558139535,1.45560407569141,2.34466588511137,1.87617260787993,2.7378507871321,5.09878903760357,16.8421052631579,4.89168413696716,1.27877237851662,12.5195618153365,0,3.06983883346124,17.0523751522534,1.37931034482759,2.636783124588,7.20576461168936,0,0,1.31406044678055,0,0,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Eggerthellaceae,uncultured,uncultured bacterium
EU844478.1.1530,0.682128240109141,0.700770847932726,0,1.42450142450143,0,0,0,0,0,0,0,0,4.1031652989449,0,0.684462696783026,0,0,0,1.27877237851662,0,0,0.767459708365311,2.43605359317905,0.689655172413793,1.318391562294,0,0,0,2.62812089356111,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,Christensenellaceae R-7 group,uncultured bacterium
KC991129.1.1443,35.4706684856753,44.8493342676945,25.0391236306729,25.1661918328585,19.0972222222222,8.9086859688196,10.4408352668214,12.1951219512195,6.26959247648903,9.49367088607595,8.37209302325582,8.73362445414848,29.3083235638922,7.50469043151971,20.5338809034908,26.7686424474188,4.21052631578948,36.3382250174703,11.5089514066496,20.3442879499218,26.298044504383,45.2801227935534,6.09013398294763,126.206896551724,37.5741595253791,149.719775820657,17.7619893428064,29.7157622739018,52.5624178712221,7.59493670886076,9.23076923076925,Bacteria,Cyanobacteria,Melainabacteria,Gastranaerophilales,uncultured bacterium,,
FNGP01000002.3552.5074,0,1.40154169586545,0.782472613458529,0.949667616334283,0,0,1.16009280742459,2.4390243902439,0,1.05485232067511,0,0,0.586166471277843,0,0,0.637348629700446,0,0,0,0,0,0,0,0,0,0,0,0,1.31406044678055,0,0,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Tessaracoccus,Tessaracoccus oleiagri
LC028886.1.1497,6.82128240109141,10.5115627189909,10.9546165884194,15.6695156695157,4.05092592592593,3.34075723830735,0,3.2520325203252,0,1.05485232067511,3.72093023255814,11.6448326055313,2.34466588511137,0,22.5872689938398,6.37348629700446,0,8.38574423480084,2.55754475703325,0,0.674308833445718,16.1166538756715,0,20.6896551724138,3.95517468688201,21.6172938350681,3.55239786856128,5.16795865633075,18.3968462549277,1.26582278481013,3.07692307692308,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-010,uncultured bacterium
JX114409.1.1481,0,1.40154169586545,0.782472613458529,0.474833808167142,1.73611111111111,0,3.48027842227378,0,0,0,0,4.36681222707424,0.586166471277843,0,0,1.27469725940089,4.21052631578948,3.49406009783368,2.55754475703325,0,0,1.53491941673062,0,0,0,0,0,1.29198966408269,0,0,0,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Microtrichaceae,uncultured,uncultured Acidimicrobidae bacterium
HQ120407.1.1521,0.682128240109141,9.81079187105817,0,4.27350427350427,4.05092592592593,1.11358574610245,0,2.4390243902439,4.70219435736677,0,0.930232558139535,2.91120815138283,1.75849941383353,13.1332082551595,1.36892539356605,6.37348629700446,14.7368421052632,0.698812019566737,0.639386189258312,21.9092331768388,5.39447066756575,0.767459708365311,3.65408038976858,0,3.295978905735,0,0,0,0,2.53164556962025,3.07692307692308,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Planomicrobium,uncultured bacterium
FJ951879.1.1500,2.04638472032742,0.700770847932726,3.12989045383412,3.32383665716999,1.73611111111111,1.11358574610245,0,0,0.783699059561129,0,0,0,1.75849941383353,0,3.42231348391513,1.27469725940089,0,0.698812019566737,0,4.69483568075118,1.34861766689144,0,0,4.82758620689655,0.659195781147001,6.40512409927943,0,0,1.31406044678055,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,uncultured,uncultured bacterium
KT952803.1.1467,0,0.700770847932726,0.782472613458529,0.474833808167142,0.578703703703704,0,1.16009280742459,0,0,0,1.86046511627907,1.45560407569141,1.75849941383353,0,0.684462696783026,0,0,1.39762403913347,0,0,0,0,1.21802679658953,0.689655172413793,0,1.60128102481986,0,0,0,0,3.07692307692308,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Romboutsia,uncultured bacterium
EU622705.1.1487,1.36425648021828,2.8030833917309,0,2.84900284900285,4.62962962962963,0,0,0.813008130081301,0,5.27426160337553,0,1.45560407569141,9.37866354044549,3.75234521575985,3.42231348391513,10.1975780752071,0,6.98812019566737,0.639386189258312,1.56494522691706,7.4173971679029,17.6515732924022,0,22.0689655172414,4.61437046802901,20.0160128102482,1.77619893428064,2.58397932816538,6.57030223390276,0,0,Bacteria,Cyanobacteria,Melainabacteria,Gastranaerophilales,uncultured bacterium,,
EU776214.1.1415,8.18553888130969,4.20462508759636,5.4773082942097,3.79867046533713,4.05092592592593,1.11358574610245,2.32018561484919,3.2520325203252,3.13479623824452,1.05485232067511,4.65116279069768,1.45560407569141,5.86166471277843,1.87617260787993,2.05338809034908,1.91204588910134,2.10526315789474,6.28930817610063,1.91815856777494,0,14.8347943358058,2.30237912509593,0,0,1.977587343441,0.800640512409928,0,0,0,2.53164556962025,9.23076923076925,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Solibacillus,uncultured bacterium
GU303697.1.1479,0.682128240109141,5.60616678346181,3.12989045383412,4.27350427350427,1.15740740740741,1.11358574610245,1.16009280742459,0.813008130081301,0,1.05485232067511,0.930232558139535,2.91120815138283,0.586166471277843,1.87617260787993,2.7378507871321,0.637348629700446,0,0,0.639386189258312,1.56494522691706,0,0,7.30816077953716,0,0.659195781147001,0.800640512409928,0,0,5.25624178712221,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,[Eubacterium] hallii group,uncultured rumen bacterium
FPLP01006715.10.1488,0,4.20462508759636,0,0,1.15740740740741,0,1.16009280742459,0.813008130081301,0.783699059561129,2.10970464135021,3.72093023255814,0,3.51699882766706,0,0,0,0,0,1.91815856777494,0,0,1.53491941673062,2.43605359317905,0,0,0,0,0,0,0,0,Bacteria,Proteobacteria,Alphaproteobacteria,Tistrellales,Geminicoccaceae,Candidatus Alysiosphaera,metagenome
GQ451219.1.1526,0,6.30693763139454,1.56494522691706,1.42450142450143,1.15740740740741,0,0,0,0,0,0.930232558139535,0,0.586166471277843,0,4.79123887748118,3.18674314850223,0,5.59049615653389,0,0,0,3.83729854182656,0,5.51724137931035,4.61437046802901,4.00320256204964,0,0,0,0,3.07692307692308,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,uncultured,uncultured bacterium
AJ292689.1.1494,0.682128240109141,0,0,1.42450142450143,1.15740740740741,1.11358574610245,0,0,0,1.05485232067511,0,0,0,0,0.684462696783026,0,0,0,2.55754475703325,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,uncultured eubacterium WD215,,
GQ358825.1.1467,0,0,0,0,0.578703703703704,0,2.32018561484919,0,0,0,0.930232558139535,0,2.93083235638922,0,0,0,0,1.39762403913347,0,0,0.674308833445718,0,0,0,0,0,0,0,0,0,0,Bacteria,Deinococcus-Thermus,Deinococci,Deinococcales,Deinococcaceae,Deinococcus,uncultured bacterium
GU302940.1.1493,22.5102319236016,7.70847932725999,26.60406885759,11.3960113960114,8.68055555555556,4.4543429844098,0,9.75609756097561,3.13479623824452,1.05485232067511,5.58139534883721,16.0116448326055,6.44783118405627,24.3902439024391,8.89801505817933,3.82409177820268,4.21052631578948,18.1691125087352,13.4271099744246,0,8.76601483479434,8.44205679201842,29.2326431181486,2.75862068965517,3.295978905735,11.208967173739,14.2095914742451,0,14.4546649145861,12.6582278481013,3.07692307692308,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,[Ruminococcus] gauvreauii group,uncultured rumen bacterium
JQ684454.1.1519,0,0.700770847932726,1.56494522691706,0,2.31481481481482,0,2.32018561484919,0.813008130081301,0.783699059561129,0,1.86046511627907,4.36681222707424,2.34466588511137,0,0,0.637348629700446,0,2.09643605870021,1.27877237851662,0,1.34861766689144,0,1.21802679658953,0,0.659195781147001,0,0,2.58397932816538,0,1.26582278481013,0,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Sediminibacterium,uncultured Chitinophaga sp.
EU431729.1.1473,0,8.40925017519271,0,0,1.15740740740741,0,1.16009280742459,0,12.5391849529781,5.27426160337553,0,1.45560407569141,8.79249706916765,0,1.36892539356605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26582278481013,0,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,uncultured bacterium
JN679177.1.1436,0,0.700770847932726,0,0,0,0,1.16009280742459,0,0,0,0.930232558139535,0,0.586166471277843,0,0,0,0,1.39762403913347,0,3.12989045383412,0,0,0,0,3.295978905735,0,0,0,0,0,0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Amaricoccus,uncultured Rhodobacteraceae bacterium
EU037903.1.1505,3.4106412005457,3.50385423966363,0.782472613458529,0.474833808167142,0,1.11358574610245,1.16009280742459,0,0,0,0,0,0.586166471277843,1.87617260787993,0.684462696783026,1.27469725940089,0,0,1.27877237851662,0,0,2.30237912509593,0,0,0,0.800640512409928,0,0,0,3.79746835443038,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae 1,Clostridium sensu stricto 3,Clostridium amylolyticum
EU794173.1.1462,1.36425648021828,4.20462508759636,1.56494522691706,2.84900284900285,6.36574074074074,1.11358574610245,2.32018561484919,0.813008130081301,0,2.10970464135021,2.79069767441861,0,4.68933177022274,1.87617260787993,4.10677618069815,0,0,6.98812019566737,0,0,5.39447066756575,0.767459708365311,0,4.13793103448276,1.318391562294,8.00640512409928,0,0,1.31406044678055,0,0,Bacteria,Kiritimatiellaeota,Kiritimatiellae,WCHB1-41,uncultured Kiritimatiellaeota bacterium,,
GQ131577.1.1501,1.36425648021828,7.00770847932726,0,3.32383665716999,6.94444444444445,2.2271714922049,10.4408352668214,0.813008130081301,0,6.32911392405064,0,0,10.5509964830012,3.75234521575985,0.684462696783026,5.09878903760357,4.21052631578948,4.19287211740042,2.55754475703325,0,6.74308833445718,1.53491941673062,0,0,1.318391562294,0,0,0,0,2.53164556962025,3.07692307692308,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Spirosomaceae,Dyadobacter,Dyadobacter psychrophilus
EU467962.1.1409,0,0,0.782472613458529,0,0,0,0,0,0,0,0,0,0.586166471277843,0,4.10677618069815,0,0,0,0,0,0,0,0,0,1.318391562294,0,0,0,0,0,0,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Kurthia,uncultured bacterium
JX079489.1.1518,0,0.700770847932726,0,1.89933523266857,1.15740740740741,0,0,0.813008130081301,10.1880877742947,0,0,4.36681222707424,0,7.50469043151971,0,0.637348629700446,2.10526315789474,0,0,89.2018779342724,0,0.767459708365311,0,0,0.659195781147001,0,0,0,0,0,86.1538461538463,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium,uncultured Propionibacterium sp.
EU773356.1.1406,46.3847203274216,21.7238962859145,40.6885758998435,34.6628679962013,15.625,6.6815144766147,18.5614849187935,17.8861788617886,5.4858934169279,4.21940928270042,14.8837209302326,11.6448326055313,18.757327080891,1.87617260787993,43.8056125941136,22.9445506692161,2.10526315789474,32.1453529000699,4.47570332480819,25.0391236306729,23.6008091706001,17.6515732924022,4.8721071863581,42.0689655172414,22.412656558998,40.0320256204964,0,12.9198966408269,28.9093298291722,24.0506329113924,9.23076923076925,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,uncultured bacterium
HG917868.54428.55929,0,2.10231254379818,0,0.474833808167142,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39762403913347,1.91815856777494,0,0,0,0,0,1.977587343441,0,0,0,0,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae 1,Clostridium sensu stricto 6,Clostridium bornimense
FJ684748.1.1381,0,0,0.782472613458529,1.42450142450143,0,0,0,0,0,0,0.930232558139535,1.45560407569141,0.586166471277843,0,3.42231348391513,0.637348629700446,0,4.19287211740042,0.639386189258312,0,0,0.767459708365311,0,2.06896551724138,0,5.6044835868695,0,0,0,0,3.07692307692308,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Erysipelotrichaceae UCG-004,uncultured bacterium
DQ129558.1.1479,0,2.8030833917309,0,3.32383665716999,1.73611111111111,0,0,0,0,0,0,1.45560407569141,2.93083235638922,0,0,0,0,2.09643605870021,0,0,0,1.53491941673062,0,0.689655172413793,3.95517468688201,3.20256204963971,0,0,1.31406044678055,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,Christensenellaceae R-7 group,uncultured bacterium
JX096326.1.1403,3.4106412005457,7.70847932725999,4.69483568075118,5.6980056980057,2.31481481481482,0,6.96055684454757,3.2520325203252,0,1.05485232067511,2.79069767441861,0,2.93083235638922,0,4.79123887748118,2.54939451880179,0,4.89168413696716,1.91815856777494,1.56494522691706,0.674308833445718,6.13967766692249,0,6.89655172413793,8.56954515491101,5.6044835868695,3.55239786856128,6.45994832041344,23.65308804205,2.53164556962025,0,Bacteria,Tenericutes,Mollicutes,Izimaplasmatales,uncultured bacterium,,
KR029293.1.1501,0,0.700770847932726,0,0,0,0,1.16009280742459,0,0,0,0,1.45560407569141,0,0,0,0,0,0,0,0,4.72016183412003,0,0,0,0,0,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp. mixed culture X1-1
KF975562.1.1515,0,1.40154169586545,0.782472613458529,1.89933523266857,1.73611111111111,0,2.32018561484919,1.6260162601626,2.35109717868339,2.10970464135021,4.65116279069768,1.45560407569141,1.75849941383353,0,0,3.18674314850223,0,0,1.27877237851662,1.56494522691706,2.02292650033715,2.30237912509593,1.21802679658953,0,0.659195781147001,0,0,0,0,0,0,Bacteria,Acidobacteria,Blastocatellia (Subgroup 4),Blastocatellales,Blastocatellaceae,Blastocatella,uncultured bacterium
FPLL01002052.11.1507,0,2.10231254379818,0,0.474833808167142,0.578703703703704,0,1.16009280742459,0.813008130081301,2.35109717868339,1.05485232067511,0.930232558139535,0,0.586166471277843,0,0,3.18674314850223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Iamiaceae,Iamia,metagenome
LNAM01000152.36752.38349,0,0.700770847932726,0,0,0,0,0,0,0,0,0,0,0,0,1.36892539356605,0,0,1.39762403913347,0,0,0,0,0,0,3.95517468688201,0,0,1.29198966408269,0,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,[Acetivibrio] ethanolgignens group,Acetivibrio ethanolgignens
JX290307.1.1514,0.682128240109141,0,1.56494522691706,0,0.578703703703704,0,0,0.813008130081301,0,1.05485232067511,0.930232558139535,1.45560407569141,0,0,0,0.637348629700446,2.10526315789474,0,0,0,0,0,1.21802679658953,0,1.977587343441,0.800640512409928,0,0,0,0,0,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium 1,Corynebacterium sp. enrichment culture clone TVH007.03.3
KJ734859.1.1483,0,4.20462508759636,0,0,0,2.2271714922049,0,5.69105691056911,0,0,0,4.36681222707424,0,0,2.7378507871321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26582278481013,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Alkalibaculum,uncultured prokaryote
GAYR01026362.62.2014,25.2387448840382,9.81079187105817,10.9546165884194,27.5403608736942,43.9814814814815,33.4075723830735,70.7656612529003,9.75609756097561,239.811912225705,74.8945147679325,13.0232558139535,11.6448326055313,74.4431418522861,28.1425891181989,13.6892539356605,42.0650095602295,58.9473684210527,23.0607966457023,38.3631713554987,39.1236306729265,139.581928523264,6.9071373752878,3.65408038976858,15.1724137931035,32.3005932762031,1.60128102481986,1.77619893428064,0,6.57030223390276,46.8354430379747,58.4615384615386,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Solanum melongena (eggplant),
CP009246.1261131.1262668,0.682128240109141,3.50385423966363,0.782472613458529,0.949667616334283,10.9953703703704,2.2271714922049,8.12064965197216,0.813008130081301,3.13479623824452,5.27426160337553,0.930232558139535,2.91120815138283,193.434935521688,3.75234521575985,0,24.8565965583174,0,0,1.27877237851662,101.721439749609,0.674308833445718,4.60475825019187,1.21802679658953,1.37931034482759,25.708635464733,0.800640512409928,0,1.29198966408269,1.31406044678055,2.53164556962025,0,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium 1,Corynebacterium flavescens
DQ796347.1.1286,2.04638472032742,0,6.25978090766823,2.84900284900285,0,1.11358574610245,0,0,0,1.05485232067511,0,0,0,0,2.05338809034908,3.18674314850223,2.10526315789474,2.79524807826695,0,0,2.69723533378287,1.53491941673062,1.21802679658953,2.75862068965517,1.318391562294,1.60128102481986,0,1.29198966408269,2.62812089356111,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Romboutsia,uncultured bacterium
FPLS01005434.11.1535,0,0,0,0.474833808167142,0,1.11358574610245,1.16009280742459,0.813008130081301,0,0,0,0,0.586166471277843,0,0,0,2.10526315789474,0.698812019566737,0,0,0,0.767459708365311,0,0,0.659195781147001,0,0,1.29198966408269,0,0,0,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,uncultured,metagenome,
FPLP01009579.16.1543,6.13915416098227,33.6370007007709,5.4773082942097,13.7701804368471,15.625,26.7260579064588,9.28074245939676,31.7073170731707,7.05329153605016,11.6033755274262,22.3255813953489,61.1353711790394,16.9988276670574,11.2570356472796,17.7960301163587,6.37348629700446,14.7368421052632,5.59049615653389,37.0843989769821,0,11.4632501685772,4.60475825019187,9.74421437271621,2.75862068965517,9.22874093605801,1.60128102481986,5.32859680284192,11.6279069767442,2.62812089356111,20.253164556962,0,Bacteria,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Facklamia,metagenome
